  longitude  | latitude  |        speed        
 -122.660057 | 45.406135 |                  15
 -122.660052 | 45.405445 |                 NaN
 -122.660052 | 45.405445 |                15.6
  -122.66003 |  45.40479 |                14.4
  -122.66003 |  45.40479 |                 NaN
  -122.65985 | 45.404168 |                14.6
  -122.65985 | 45.404168 |                 NaN
 -122.658643 | 45.402928 |                 NaN
 -122.658643 | 45.402928 |                  17
 -122.657942 | 45.402285 |                 NaN
 -122.657942 | 45.402285 |                18.4
 -122.657268 | 45.401663 |                17.4
 -122.657268 | 45.401663 |                 NaN
  -122.65662 |  45.40103 |                 NaN
  -122.65662 |  45.40103 |                17.6
 -122.655973 |  45.40041 |                17.2
 -122.655973 |  45.40041 |                 NaN
 -122.655337 | 45.399828 |                 NaN
 -122.655337 | 45.399828 |                16.2
 -122.654813 | 45.399342 |                 NaN
 -122.654813 | 45.399342 |                13.4
  -122.65448 | 45.398988 |                 NaN
  -122.65448 | 45.398988 |                   9
 -122.654363 | 45.398877 |                 NaN
 -122.654363 | 45.398877 |                 2.4
 -122.654163 | 45.398735 |                 0.9
 -122.654163 | 45.398735 |                 NaN
 -122.653783 | 45.398398 |                 NaN
 -122.653783 | 45.398398 |                  10
  -122.65329 | 45.397948 |                  13
  -122.65329 | 45.397948 |                 NaN
 -122.652745 | 45.397443 |                 NaN
 -122.652745 | 45.397443 |                14.4
 -122.652155 |  45.39691 |                 NaN
 -122.652155 |  45.39691 |                15.2
 -122.651508 | 45.396358 |                16.2
 -122.651508 | 45.396358 |                 NaN
 -122.650862 | 45.395788 |                16.2
 -122.650862 | 45.395788 |                 NaN
  -122.65027 | 45.395255 |                 NaN
  -122.65027 | 45.395255 |                  15
 -122.649707 |  45.39474 |                 NaN
 -122.649707 |  45.39474 |                14.8
 -122.649112 | 45.394192 |                15.6
 -122.649112 | 45.394192 |                 NaN
 -122.648488 |  45.39362 |                 NaN
 -122.648488 |  45.39362 |                16.2
 -122.647883 | 45.393057 |                15.8
 -122.647883 | 45.393057 |                 NaN
 -122.647307 | 45.392522 |                 NaN
 -122.647307 | 45.392522 |                14.8
 -122.646872 | 45.392117 |                10.6
 -122.646872 | 45.392117 |                 NaN
 -122.646657 | 45.391915 |                   5
 -122.646657 | 45.391915 |                 NaN
 -122.646628 | 45.391888 |                 0.4
 -122.646628 | 45.391888 |                 NaN
 -122.646628 | 45.391888 |                 NaN
 -122.646628 | 45.391888 |                   0
  -122.64659 | 45.391853 |                 NaN
  -122.64659 | 45.391853 |  2.6666666666666665
 -122.646328 | 45.391613 |                 NaN
 -122.646328 | 45.391613 |                 7.4
 -122.645507 | 45.390865 |                 NaN
 -122.645507 | 45.390865 |                10.8
 -122.644997 |  45.39041 |                 NaN
 -122.644997 |  45.39041 |                13.2
 -122.644455 |  45.38991 |                14.2
 -122.644455 |  45.38991 |                 NaN
 -122.643897 | 45.389393 |                14.6
 -122.643897 | 45.389393 |                 NaN
 -122.643332 | 45.388873 |                14.8
 -122.643332 | 45.388873 |                 NaN
  -122.64276 |  45.38835 |                 NaN
  -122.64276 |  45.38835 |                14.8
 -122.642222 |  45.38785 |                13.8
 -122.642222 |  45.38785 |                 NaN
 -122.641722 | 45.387385 |                  13
 -122.641722 | 45.387385 |                 NaN
 -122.641245 | 45.386953 |                12.2
 -122.641245 | 45.386953 |                 NaN
 -122.640782 | 45.386518 |                12.2
 -122.640782 | 45.386518 |                 NaN
 -122.640287 |  45.38606 |                13.2
 -122.640287 |  45.38606 |                 NaN
 -122.639757 | 45.385555 |                14.2
 -122.639757 | 45.385555 |                 NaN
 -122.639305 | 45.384985 |                14.8
 -122.639305 | 45.384985 |                 NaN
 -122.639112 | 45.384325 |                  15
 -122.639112 | 45.384325 |                 NaN
 -122.638958 | 45.383688 |                14.6
 -122.638958 | 45.383688 |                 NaN
 -122.638582 |  45.38308 |                 NaN
 -122.638582 |  45.38308 |                  15
 -122.638038 | 45.382452 |                16.8
 -122.638038 | 45.382452 |                 NaN
 -122.637518 | 45.381802 |                16.6
 -122.637518 | 45.381802 |                 NaN
 -122.637187 | 45.381125 |                16.2
 -122.637187 | 45.381125 |                 NaN
 -122.636962 | 45.380437 |                15.8
 -122.636962 | 45.380437 |                 NaN
 -122.636582 | 45.379778 |                 NaN
 -122.636582 | 45.379778 |                12.8
  -122.63597 | 45.379192 |                16.4
  -122.63597 | 45.379192 |                 NaN
 -122.635298 |  45.37863 |                19.8
 -122.635298 |  45.37863 |                 NaN
 -122.634642 | 45.378067 |                16.2
 -122.634642 | 45.378067 |                 NaN
 -122.634003 | 45.377515 |                 NaN
 -122.634003 | 45.377515 |                12.8
 -122.633382 | 45.376975 |                15.6
 -122.633382 | 45.376975 |                 NaN
 -122.632138 | 45.375897 |                15.6
 -122.632138 | 45.375897 |                 NaN
 -122.631528 | 45.375378 |                15.2
 -122.631528 | 45.375378 |                 NaN
 -122.630833 | 45.374893 |                15.4
 -122.630833 | 45.374893 |                 NaN
 -122.629362 | 45.373897 |                16.2
 -122.629362 | 45.373897 |                 NaN
 -122.627812 | 45.372983 |                  16
 -122.627812 | 45.372983 |                 NaN
 -122.626905 | 45.372555 |                17.2
 -122.626905 | 45.372555 |                 NaN
 -122.626017 |  45.37214 |                16.8
 -122.626017 |  45.37214 |                 NaN
 -122.625232 | 45.371772 |                  15
 -122.625232 | 45.371772 |                 NaN
  -122.62452 | 45.371428 |                13.6
  -122.62452 | 45.371428 |                 NaN
  -122.62386 | 45.371112 |                12.8
  -122.62386 | 45.371112 |                 NaN
   -122.6234 |  45.37091 |                 8.6
   -122.6234 |  45.37091 |                 NaN
 -122.623212 | 45.370832 |                 3.6
 -122.623212 | 45.370832 |                 NaN
 -122.623012 | 45.370753 |                 3.4
  -122.62246 | 45.370567 |                 9.6
 -122.621718 | 45.370332 |                12.8
   -122.6209 | 45.370083 |                  14
 -122.620087 | 45.369772 |                14.6
 -122.619342 | 45.369345 |                15.2
  -122.61862 |  45.36892 |                  15
 -122.617888 | 45.368483 |                  15
