  longitude  | latitude  |        speed        
 -122.614115 |  45.36657 |                12.2
  -122.61343 | 45.366265 |                12.6
  -122.61285 | 45.365942 |                  11
 -122.612557 |  45.36572 |                   6
  -122.61214 | 45.365445 |  0.5764705882352941
   -122.6117 |  45.36511 |                  10
 -122.611337 | 45.364727 |                  10
  -122.61112 | 45.364442 |                 6.4
 -122.610738 | 45.364008 |                 2.2
 -122.610682 | 45.363943 |  0.3333333333333333
 -122.610443 | 45.363672 |                 7.6
  -122.61009 |  45.36327 |                10.8
 -122.609767 | 45.362798 |                11.6
 -122.609578 | 45.362292 |                11.4
 -122.609703 | 45.361818 |                10.2
 -122.610095 | 45.361607 |                 7.2
 -122.610397 | 45.361602 |                 4.4
 -122.610562 | 45.361653 |                 2.6
 -122.610622 | 45.361687 |                 0.8
 -122.610712 | 45.361762 |                   3
 -122.610797 | 45.362098 |                 8.4
   -122.6104 | 45.362463 |                11.4
 -122.609663 | 45.362762 |                13.4
 -122.609077 | 45.362952 |                 9.2
 -122.608545 |  45.36312 |                 9.6
 -122.607758 |  45.36337 |                  14
 -122.606715 | 45.363668 |                17.8
 -122.605502 | 45.363978 |                20.2
  -122.60424 | 45.364328 |                  21
 -122.602973 | 45.364683 |                21.2
 -122.601745 | 45.365023 |                  20
 -122.600737 |  45.36524 |                15.6
 -122.599948 |  45.36516 |                  12
 -122.599623 | 45.364717 |                11.2
 -122.599957 | 45.364337 |                 9.4
  -122.60035 | 45.364272 |                 4.8
 -122.600458 | 45.364277 |                 1.8
 -122.600458 | 45.364277 |                   0
  -122.60046 | 45.364277 |                   0
 -122.600635 | 45.364288 |                 2.6
 -122.604985 |  45.35955 |                   2
 -122.605122 | 45.359488 |                   2
 -122.605143 | 45.359475 |                 0.4
 -122.605287 | 45.359468 |                 2.6
  -122.60546 | 45.359637 |                 4.8
 -122.605623 |  45.35983 |                   5
 -122.605712 | 45.359917 |                 1.8
 -122.605747 | 45.359938 |                 0.8
 -122.605748 | 45.360028 |                 2.2
 -122.605438 |  45.36018 |                   7
 -122.604887 | 45.360452 |                  11
 -122.604332 |  45.36075 |                10.8
  -122.60387 | 45.361043 |                 9.4
 -122.603568 | 45.361275 |                 6.8
