  longitude  | latitude  |        speed         
 -122.769217 | 45.508783 |                  9.6
 -122.769803 | 45.508827 |                    9
 -122.770142 | 45.508857 |                  4.8
 -122.770342 | 45.508878 |                 0.64
 -122.770508 | 45.509003 |                  4.2
 -122.770343 | 45.509162 |                  4.2
 -122.770068 |  45.50926 |                  4.8
 -122.769768 |  45.50941 |                  5.8
 -122.769582 | 45.509642 |                  5.8
 -122.769542 | 45.509865 |                  4.6
 -122.769642 |     45.51 |                    3
  -122.76992 | 45.510035 |                  4.2
 -122.770038 | 45.510032 |   0.5333333333333333
 -122.770175 | 45.510025 |                  2.2
 -122.770295 |  45.51002 |                  1.8
 -122.770567 | 45.510008 |  0.41818181818181815
 -122.770882 | 45.510002 |                    5
  -122.77127 | 45.509993 |                    6
 -122.771577 | 45.509988 |                  4.6
 -122.772025 | 45.509967 |                  1.8
 -122.772387 | 45.509952 |                  5.4
 -122.772657 | 45.509867 |                  4.6
 -122.772697 | 45.509587 |                  6.8
 -122.772675 | 45.509297 |                  6.2
 -122.772673 | 45.509243 |                  0.8
 -122.772673 | 45.509243 |                    0
 -122.772673 | 45.509243 |                    0
 -122.772673 | 45.509243 |                    0
 -122.772712 |  45.50917 |   0.6666666666666666
 -122.773163 |  45.50916 |                  7.4
 -122.773885 | 45.509315 |                 11.6
 -122.774538 | 45.509605 |                 11.6
 -122.775128 | 45.509958 |                 12.2
 -122.775833 | 45.510322 |                 13.6
 -122.776512 | 45.510643 |                 12.2
  -122.77697 |  45.51076 |                  6.8
 -122.777225 |  45.51081 |                  4.2
  -122.77738 | 45.510833 |                    2
 -122.777603 | 45.510857 |                  0.7
  -122.77812 | 45.510867 |                    8
 -122.779483 | 45.510487 |                 11.6
 -122.780058 | 45.510145 |                 11.6
 -122.780573 | 45.509918 |                  9.2
  -122.78108 | 45.509865 |                  7.6
 -122.781412 | 45.509915 |                  4.8
 -122.781487 | 45.509945 |                    1
  -122.78213 | 45.510152 |   1.0175438596491229
  -122.78252 | 45.510302 |                    7
 -122.782922 | 45.510452 |                    7
 -122.783357 |  45.51062 |                  7.8
 -122.783887 | 45.510837 |                  9.6
 -122.784448 | 45.511112 |                 10.6
 -122.784868 | 45.511445 |                  9.8
 -122.784863 |  45.51192 |                 10.6
 -122.784587 | 45.512247 |                    8
 -122.784547 | 45.512333 |                  1.4
 -122.784547 |  45.51237 |  0.17142857142857143
 -122.784612 | 45.512552 |                  5.5
   -122.7853 | 45.512688 |                   10
 -122.786248 | 45.512778 |                 15.2
 -122.787263 | 45.513123 |                 17.6
 -122.788005 | 45.513652 |                 15.8
 -122.788253 | 45.513937 |                  6.2
 -122.788377 | 45.514122 |                    1
 -122.788625 | 45.514512 |                   10
 -122.789077 | 45.515022 |                 13.6
 -122.789797 | 45.515515 |                 15.6
 -122.790628 | 45.515907 |                 15.2
 -122.791333 | 45.516143 |                 11.4
 -122.791642 |  45.51622 |                  4.2
  -122.79182 | 45.516263 |                  0.9
 -122.792268 | 45.516315 |                    7
 -122.792597 |  45.51603 |                  8.6
 -122.792892 | 45.515585 |                 10.8
 -122.793078 |  45.51532 |                  5.4
  -122.79311 | 45.515272 |                  1.2
 -122.793268 | 45.515057 |                    6
 -122.793573 | 45.514677 |                  9.8
 -122.793897 |  45.51426 |                 10.4
 -122.794207 | 45.513842 |                 10.4
  -122.79459 |  45.51335 |                 12.6
 -122.794983 | 45.512847 |                 12.6
  -122.79535 | 45.512245 |                 14.6
 -122.795445 |  45.51153 |                   16
 -122.795385 | 45.510768 |                 16.8
 -122.795373 | 45.510115 |                 13.8
 -122.795452 | 45.509605 |                 11.2
  -122.79563 | 45.509112 |                 10.8
 -122.795818 | 45.508762 |                  7.8
(756 rows)

